Rank,Task,ID,Name,Similarity,z-score,p-adjusted
287,Biological Process,GO:0045655,regulation of monocyte differentiation,0.1469127840117591,1.9131324123444884,1
288,Biological Process,GO:0034110,regulation of homotypic cell-cell adhesion,0.14689278940278472,1.9127884925141478,1
289,Biological Process,GO:0030888,regulation of B cell proliferation,0.14684429015131406,1.9119542749328593,1
290,Biological Process,GO:0046364,monosaccharide biosynthetic process,0.14677730578430326,1.9108021017562131,1
291,Disease,MONDO:0005626,epithelial neoplasm,0.14671696136211854,1.9097641398002507,1
292,Biological Process,GO:0042113,B cell activation,0.14669857731955582,1.9094479227235757,1
293,Biological Process,GO:0034341,response to type II interferon,0.1466850530929441,1.9092152975330683,1
294,Biological Process,GO:0010575,positive regulation of vascular endothelial growth factor production,0.146682032692814,1.9091633447541148,1
295,Biological Process,GO:0032663,regulation of interleukin-2 production,0.14654915037277227,1.9068776854035103,1
296,Biological Process,GO:1901099,negative regulation of signal transduction in absence of ligand,0.14635450506060155,1.9035296638030845,1
296,Biological Process,GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,0.14635450506060155,1.9035296638030845,1
298,Biological Process,GO:0035710,"CD4-positive, alpha-beta T cell activation",0.14633806173099329,1.9032468282079325,1
299,Biological Process,GO:0033993,response to lipid,0.1461659945145326,1.9002871640320482,1
300,Biological Process,GO:0045672,positive regulation of osteoclast differentiation,0.1461302532525458,1.899672391881495,1
301,Biological Process,GO:0006956,complement activation,0.1458365403393007,1.8946203453312753,1
302,Phenotype,HP:0030247,Splanchnic vein thrombosis,0.1456529377372915,1.8914622652800996,1
303,Phenotype,HP:0000622,Blurred vision,0.14557362375533278,1.890098014983742,1
304,Biological Process,GO:1903900,regulation of viral life cycle,0.14556233402294072,1.8899038244970043,1
305,Biological Process,GO:0032693,negative regulation of interleukin-10 production,0.14556198213830318,1.8898977718602663,1
306,Phenotype,HP:0002113,Pulmonary infiltrates,0.1455042144850991,1.8889041319489,1
307,Phenotype,HP:0006744,Adrenocortical carcinoma,0.1454478981644829,1.8879354558694361,1
308,Biological Process,GO:0046631,alpha-beta T cell activation,0.14505876421566022,1.881242107585895,1
309,Phenotype,HP:0030500,Yellow/white lesions of the macula,0.14504327007018591,1.8809755985539045,1
310,Biological Process,GO:0002521,leukocyte differentiation,0.1450016103739028,1.8802590256168654,1
311,Biological Process,GO:0009725,response to hormone,0.1445748043267855,1.8729176935857723,1
312,Phenotype,HP:0002797,Osteolysis,0.1445667344379128,1.8727788864295274,1
313,Disease,MONDO:0005385,vascular disorder,0.14420521116667628,1.866560459139099,1
314,Phenotype,HP:0002586,Peritonitis,0.14402478184688805,1.8634569615348449,1
315,Phenotype,HP:0004306,Abnormal endocardium morphology,0.1440129744512667,1.8632538669154874,1
316,Biological Process,GO:0045580,regulation of T cell differentiation,0.1439701585906733,1.862517407226277,1
317,Phenotype,HP:0100654,Retrobulbar optic neuritis,0.14390183253438715,1.8613421561515564,1
318,Biological Process,GO:0071214,cellular response to abiotic stimulus,0.14388960857831157,1.8611318964307992,1
318,Biological Process,GO:0104004,cellular response to environmental stimulus,0.14388960857831157,1.8611318964307992,1
320,Biological Process,GO:0033500,carbohydrate homeostasis,0.14366531943077787,1.857273982246741,1
321,Biological Process,GO:1901224,positive regulation of non-canonical NF-kappaB signal transduction,0.14339279636065805,1.852586414304826,1
322,Phenotype,HP:0010789,Abnormality of the Leydig cells,0.14333818393188758,1.851647046235099,1
323,Biological Process,GO:0042304,regulation of fatty acid biosynthetic process,0.14306378440391154,1.8469272020397012,1
324,Disease,MONDO:0007179,autoimmune disease,0.1429714335857324,1.8453387099736318,1
325,Phenotype,HP:0002647,Aortic dissection,0.1428346326026837,1.842985647158511,1
326,Biological Process,GO:0051926,negative regulation of calcium ion transport,0.14279921617807567,1.8423764624148604,1
327,Biological Process,GO:0050679,positive regulation of epithelial cell proliferation,0.1426358246200219,1.8395660250116135,1
328,Phenotype,HP:0030875,Abnormality of pulmonary circulation,0.14250747349530413,1.837358305066028,1
329,Phenotype,HP:0002585,Abnormal peritoneum morphology,0.14235694253807762,1.8347690780730603,1
330,Biological Process,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,0.14222366337076664,1.832476592700217,1
331,Biological Process,GO:0030003,intracellular monoatomic cation homeostasis,0.1422136797833754,1.832304868727711,1
332,Biological Process,GO:0002253,activation of immune response,0.14159882903409138,1.821729049733235,1
333,Phenotype,HP:0002028,Chronic diarrhea,0.14159089435989802,1.8215925683543854,1
334,Biological Process,GO:0031638,zymogen activation,0.14135408189929777,1.8175192453213385,1
335,Biological Process,GO:0034767,positive regulation of monoatomic ion transmembrane transport,0.14111470724087227,1.8134018508767182,1
336,Biological Process,GO:0032814,regulation of natural killer cell activation,0.1409995557096222,1.8114211722277036,1
337,Phenotype,HP:0002170,Intracranial hemorrhage,0.14093795212228055,1.8103615518403262,1
338,Biological Process,GO:0061138,morphogenesis of a branching epithelium,0.14085120654768768,1.8088694734838562,1
338,Biological Process,GO:0048754,branching morphogenesis of an epithelial tube,0.14085120654768768,1.8088694734838562,1
340,Biological Process,GO:0002456,T cell mediated immunity,0.14072929928797562,1.806772592062912,1
341,Phenotype,HP:0001891,Iron deficiency anemia,0.1407050953911264,1.8063562698378253,1
342,Phenotype,HP:0012575,Abnormal nephron morphology,0.14040370921423306,1.8011722383342892,1
343,Phenotype,HP:0045049,Abnormal DLCO,0.14038215045122104,1.8008014140722624,1
343,Phenotype,HP:0045051,Decreased DLCO,0.14038215045122104,1.8008014140722624,1
345,Biological Process,GO:2001239,regulation of extrinsic apoptotic signaling pathway in absence of ligand,0.1403813893881697,1.8007883233098554,1
346,Phenotype,HP:0200034,Papule,0.14029634120660217,1.7993254411793307,1
347,Phenotype,HP:0004948,Vascular tortuosity,0.1402712566537918,1.798893971118688,1
348,Biological Process,GO:0006873,intracellular monoatomic ion homeostasis,0.14023575596824078,1.7982833370339046,1
349,Biological Process,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,0.14022676035455184,1.7981286068294944,1
350,Biological Process,GO:0050868,negative regulation of T cell activation,0.1400180662577747,1.7945389373116465,1
351,Biological Process,GO:0002758,innate immune response-activating signaling pathway,0.13995117665094214,1.7933883940695727,1
352,Phenotype,HP:0012200,Abnormality of prothrombin,0.13988963157483725,1.7923297801122107,1
353,Biological Process,GO:0030099,myeloid cell differentiation,0.1397904681178438,1.790624106380414,1
354,Biological Process,GO:0002755,MyD88-dependent toll-like receptor signaling pathway,0.13953802888688738,1.7862819930841243,1
355,Biological Process,GO:0032691,negative regulation of interleukin-1 beta production,0.1395227193797024,1.7860186599466572,1
356,Biological Process,GO:0062098,regulation of programmed necrotic cell death,0.13942793098905548,1.7843882401034241,1
357,Biological Process,GO:0042593,glucose homeostasis,0.1392298223263959,1.7809806466997158,1
358,Biological Process,GO:0002252,immune effector process,0.13901059083732503,1.7772097274172673,1
359,Biological Process,GO:0006874,intracellular calcium ion homeostasis,0.13899475938511008,1.7769374164975196,1
360,Phenotype,HP:0032973,Abnormal bronchoalveolar lavage fluid morphology,0.1387752651357017,1.7731619775722611,1
361,Biological Process,GO:0010574,regulation of vascular endothelial growth factor production,0.1387021445626201,1.771904257797854,1
362,Biological Process,GO:0002833,positive regulation of response to biotic stimulus,0.13855602020901692,1.769390827154415,1
363,Biological Process,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,0.13848757293511937,1.7682134910606577,1
364,Biological Process,GO:0019883,antigen processing and presentation of endogenous antigen,0.13825837636600014,1.7642711661436228,1
365,Biological Process,GO:0045765,regulation of angiogenesis,0.13822780060775886,1.7637452439012653,1
366,Biological Process,GO:0045089,positive regulation of innate immune response,0.13817788834721256,1.762886721676551,1
367,Biological Process,GO:0051281,positive regulation of release of sequestered calcium ion into cytosol,0.13791234746369185,1.7583192517287327,1
368,Biological Process,GO:0090201,negative regulation of release of cytochrome c from mitochondria,0.13777282391078205,1.7559193590023132,1
369,Biological Process,GO:0045860,positive regulation of protein kinase activity,0.1377675744447665,1.7558290648903476,1
370,Phenotype,HP:0002494,Abnormal rapid eye movement sleep,0.13770085103586838,1.7546813803571129,1
371,Phenotype,HP:0025456,Abnormal CSF protein concentration,0.13767461790544555,1.7542301540402656,1
372,Biological Process,GO:0051960,regulation of nervous system development,0.13762530700261422,1.753381975545882,1
373,Biological Process,GO:0034765,regulation of monoatomic ion transmembrane transport,0.13753939172091556,1.75190417874859,1
374,Biological Process,GO:0006094,gluconeogenesis,0.13753702424853975,1.7518634567370286,1
375,Biological Process,GO:0070301,cellular response to hydrogen peroxide,0.13739127454170674,1.7493564702533024,1
376,Phenotype,HP:0030838,Hip pain,0.13734168085993204,1.7485034277835165,1
377,Phenotype,HP:0005294,Arterial dissection,0.1373073882853314,1.7479135739657352,1
378,Biological Process,GO:0055080,monoatomic cation homeostasis,0.13727622308210852,1.7473775128995415,1
379,Biological Process,GO:0031281,positive regulation of cyclase activity,0.13716036997083014,1.74538476663347,1
380,Biological Process,GO:0035194,regulatory ncRNA-mediated post-transcriptional gene silencing,0.137075340160427,1.7439222004985089,1
381,Biological Process,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",0.13703849546520352,1.743288448603364,1
382,Biological Process,GO:0032757,positive regulation of interleukin-8 production,0.13699191238906905,1.742487190441155,1
383,Biological Process,GO:0090559,regulation of membrane permeability,0.13699120014939803,1.7424749394715495,1
384,Biological Process,GO:0048002,antigen processing and presentation of peptide antigen,0.13696907646878176,1.7420943982719792,1
385,Biological Process,GO:0046889,positive regulation of lipid biosynthetic process,0.13693199120235477,1.7414565084010627,1
386,Biological Process,GO:0006636,unsaturated fatty acid biosynthetic process,0.13685968916372382,1.7402128679332207,1
387,Biological Process,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,0.13678117131092038,1.7388623115582775,1
388,Biological Process,GO:0010821,regulation of mitochondrion organization,0.13666526654669753,1.7368686768291246,1
389,Phenotype,HP:0006562,Viral hepatitis,0.136612957110256,1.7359689216736616,1
390,Biological Process,GO:0051928,positive regulation of calcium ion transport,0.1363495785729938,1.7314386454393746,1
391,Biological Process,GO:1901342,regulation of vasculature development,0.13631021791608688,1.7307616174233302,1
392,Biological Process,GO:0050767,regulation of neurogenesis,0.13619537597332987,1.728786263890808,1
393,Biological Process,GO:0045216,cell-cell junction organization,0.13616775783389468,1.728311214549206,1
394,Biological Process,GO:1904062,regulation of monoatomic cation transmembrane transport,0.1360950002558725,1.727059738517771,1
395,Biological Process,GO:0002718,regulation of cytokine production involved in immune response,0.13598419972927533,1.7251538998810791,1
396,Biological Process,GO:0070486,leukocyte aggregation,0.13565294626083202,1.7194561322071709,1
397,Biological Process,GO:0032642,regulation of chemokine production,0.13560458674085918,1.7186243180953915,1
398,Biological Process,GO:1904035,regulation of epithelial cell apoptotic process,0.13532428580070466,1.7138029659046239,1
399,Biological Process,GO:0010631,epithelial cell migration,0.13526242076140083,1.7127388483793133,1
399,Biological Process,GO:0090130,tissue migration,0.13526242076140083,1.7127388483793133,1
399,Biological Process,GO:0090132,epithelium migration,0.13526242076140083,1.7127388483793133,1
402,Biological Process,GO:0071492,cellular response to UV-A,0.13499188134866502,1.7080854005900776,1
403,Biological Process,GO:0032680,regulation of tumor necrosis factor production,0.13491714755144502,1.7067999323474365,1
404,Phenotype,HP:0002922,Increased CSF protein concentration,0.1348365209662571,1.7054131044512633,1
405,Phenotype,HP:0010534,Transient global amnesia,0.1348225387256049,1.7051726011316415,1
406,Biological Process,GO:0001954,positive regulation of cell-matrix adhesion,0.1348141624059851,1.7050285231741173,1
407,Biological Process,GO:0019319,hexose biosynthetic process,0.1347789271498827,1.704422454642532,1
408,Biological Process,GO:1905048,regulation of metallopeptidase activity,0.13472658312221497,1.7035221044962559,1
409,Phenotype,HP:0006725,Pancreatic adenocarcinoma,0.1346730918914132,1.7026020217356668,1
410,Phenotype,HP:0010758,Abnormality of the premaxilla,0.13446135626085776,1.6989600359268457,1
